Gene,architecture,dataset,IDR_START,IDR_END,IDR_ID,Asphericity,Radius_of_gyration,Radius_of_gyration_scaled,End_to_end_distance,End_to_end_distance_scaled,Scaling_exponent,Prefactor,Kappa,Length,FCR,NCPR,SHD,SCD,Molecular_weight,F_Neg,F_Pos,Hydrophobicity,Fraction_aromatic,Fraction_aliphatic,Fraction_polar,Complexity,cog_root_ids
OM-RGC.v2.030749179,ORDERED,omrgcv2,95,136,OM-RGC.v2.030749179_95-136,0.406,17.886,18.788,49.145,46.909,0.551,6.842,0.3749903291463852,42,0.3095238095238095,0.1666666666666666,4.274661846586266,0.4806959015439854,4738.299999999997,0.0714285714285714,0.238095238095238,2.6166666666666663,0.0714285714285714,0.0714285714285714,0.4047619047619047,0.8115801064570699,COG0513
OM-RGC.v2.016484424,ORDERED,omrgcv2,172,216,OM-RGC.v2.016484424_172-216,0.425,17.142,18.532,45.367,45.296,0.554,6.152,0.2055453807115554,45,0.4666666666666667,0.2,3.519666085693709,2.336722181036357,5460.899999999999,0.1333333333333333,0.3333333333333333,2.195555555555555,0.0888888888888888,0.0444444444444444,0.3777777777777778,0.7872894460381774,COG0513
OM-RGC.v2.035193428,ORDERED,omrgcv2,1,32,OM-RGC.v2.035193428_1-32,0.467,16.31,16.31,40.949,40.949,0.612,6.341,0.1391948163509369,32,0.5625,-0.1875,3.6501745423600847,1.1623178197678237,3794.599999999999,0.375,0.1875,2.9375,0.0,0.21875,0.125,0.7554080195151908,COG0513
OM-RGC.v2.011640979,ORDERED,omrgcv2,95,126,OM-RGC.v2.011640979_95-126,0.428,14.609,14.609,34.865,34.865,0.549,5.602,0.1089947037398815,32,0.5,0.0625,2.668475417258,-0.4291092362755345,3613.399999999998,0.21875,0.28125,2.671875,0.0625,0.09375,0.34375,0.6589162333626972,COG0513
OM-RGC.v2.011640979,ORDERED,omrgcv2,191,258,OM-RGC.v2.011640979_191-258,0.391,21.593,22.683,54.172,54.089,0.55,5.995,0.2692726403474808,68,0.3823529411764706,0.1470588235294117,3.8870930880305954,1.489816365993894,7265.100000000002,0.1176470588235294,0.2647058823529412,2.7279411764705883,0.0588235294117647,0.0588235294117647,0.4558823529411764,0.7342605907121165,COG0513
OM-RGC.v2.012429251,ORDERED,omrgcv2,85,131,OM-RGC.v2.012429251_85-131,0.434,19.187,19.808,46.976,46.968,0.533,6.831,0.1132322214543819,47,0.4893617021276595,-0.0212765957446808,3.547938295537868,-0.4564955252407119,5657.499999999999,0.2553191489361702,0.2340425531914893,2.24468085106383,0.0425531914893617,0.0851063829787234,0.2765957446808511,0.8228807289237376,COG0513
OM-RGC.v2.012429251,ORDERED,omrgcv2,201,250,OM-RGC.v2.012429251_201-250,0.444,18.904,20.553,48.746,48.572,0.528,6.858,0.2692257761955261,50,0.32,0.12,3.826891801214403,0.4438413263263651,5564.0,0.1,0.22,2.476,0.02,0.1,0.42,0.8153889872213982,COG0513
OM-RGC.v2.019156213,ORDERED-IDR,omrgcv2,161,199,OM-RGC.v2.019156213_161-199,0.474,19.53,20.276,52.915,51.481,0.626,6.331,-1.0,39,0.3589743589743589,0.3589743589743589,4.01174628736738,7.640479915273593,4315.899999999998,0.0,0.3589743589743589,2.899999999999999,0.0256410256410256,0.1794871794871794,0.3076923076923077,0.7812997047673097,COG0513
OM-RGC.v2.006526770,ORDERED-IDR,omrgcv2,276,334,OM-RGC.v2.006526770_276-334,0.459,22.592,23.841,58.442,58.641,0.579,6.335,0.2698318660259247,59,0.4576271186440678,0.2542372881355932,4.333118309992379,5.660876709602001,6890.199999999997,0.1016949152542373,0.3559322033898305,2.4457627118644063,0.0847457627118644,0.0847457627118644,0.3389830508474576,0.7609707785282369,COG0513
OM-RGC.v2.025291377,ORDERED-IDR,omrgcv2,82,170,OM-RGC.v2.025291377_82-170,0.419,26.614,27.315,66.915,67.39,0.563,5.859,-1.0,89,0.1910112359550561,0.1910112359550561,4.468310123145917,8.203857982918793,8304.500000000013,0.0,0.1910112359550561,2.932584269662921,0.0,0.0561797752808988,0.6629213483146068,0.5996676876953998,COG0513
OM-RGC.v2.036591115,IDR,omrgcv2,1,97,OM-RGC.v2.036591115_1-97,0.43,30.126,30.648,72.448,72.886,0.557,6.367,0.2126237899065017,97,0.3917525773195876,0.1443298969072164,5.254212625106815,2.514397840618045,10967.20000000002,0.1237113402061855,0.268041237113402,3.37319587628866,0.0721649484536082,0.2474226804123711,0.2268041237113402,0.8898518035371034,COG0513
OM-RGC.v2.001027270,ORDERED,omrgcv2,487,637,OM-RGC.v2.001027270_487-637,0.437,41.039,41.802,101.648,101.554,0.574,6.259,0.1748537272214889,151,0.4701986754966887,0.2052980132450331,5.245064548106099,20.786670175699992,17364.00000000003,0.1324503311258278,0.3377483443708609,2.4456953642384107,0.0331125827814569,0.119205298013245,0.2649006622516556,0.8258252879323726,COG0513
OM-RGC.v2.003606577,ORDERED,omrgcv2,395,418,OM-RGC.v2.003606577_395-418,0.501,14.118,14.118,36.251,36.251,0.602,5.799,-1.0,24,0.4583333333333333,0.4583333333333333,3.3596460886853965,6.617348684816239,2896.999999999998,0.0,0.4583333333333333,2.825,0.125,0.2083333333333333,0.2083333333333333,0.6176345580002482,COG0513
OM-RGC.v2.003886829,ORDERED,omrgcv2,391,407,OM-RGC.v2.003886829_391-407,0.522,11.201,11.201,27.803,27.803,0.572,4.962,0.5329404473304749,17,0.5294117647058824,0.4117647058823529,2.286842040149393,2.014937373399963,2119.7,0.0588235294117647,0.4705882352941176,1.588235294117647,0.0,0.0588235294117647,0.3529411764705882,0.6583044005386562,COG0513
OM-RGC.v2.039413694,ORDERED,omrgcv2,1,79,OM-RGC.v2.039413694_1-79,0.453,27.521,28.438,68.821,70.006,0.579,6.035,0.2342881932854652,79,0.4177215189873418,0.2658227848101265,4.744910638741082,12.532836282160533,9065.80000000001,0.0759493670886076,0.3417721518987341,2.653164556962025,0.1265822784810126,0.0253164556962025,0.3670886075949368,0.7420674970347021,COG0513
OM-RGC.v2.001499699,ORDERED,omrgcv2,549,563,OM-RGC.v2.001499699_549-563,0.489,10.289,10.289,25.578,25.578,0.599,5.187,0.3325048387050628,15,0.5333333333333333,0.4,2.734160935175936,1.868281725980725,1664.3,0.0666666666666666,0.4666666666666667,2.786666666666667,0.0,0.2,0.2666666666666666,0.5274958494877091,COG0513
OM-RGC.v2.001257204,ORDERED,omrgcv2,437,485,OM-RGC.v2.001257204_437-485,0.449,19.48,20.222,47.684,49.836,0.553,6.091,0.1260444894433021,49,0.4693877551020408,0.2244897959183673,2.966725561958422,3.948400657312215,5875.199999999999,0.1224489795918367,0.3469387755102041,2.2551020408163267,0.0408163265306122,0.0816326530612244,0.4081632653061224,0.6869196145420261,COG0513
OM-RGC.v2.001257204,ORDERED,omrgcv2,547,597,OM-RGC.v2.001257204_547-597,0.481,21.697,23.048,56.597,56.769,0.596,6.211,0.2565875202417373,51,0.4901960784313725,0.3333333333333333,3.5916260629739507,9.632565204855046,6128.799999999997,0.0784313725490196,0.4117647058823529,2.364705882352941,0.0392156862745098,0.1372549019607843,0.2745098039215686,0.7944694285639458,COG0513
OM-RGC.v2.001540202,ORDERED,omrgcv2,534,558,OM-RGC.v2.001540202_534-558,0.52,15.192,15.192,39.499,39.499,0.642,7.049,-1.0,25,0.52,0.52,3.490364162751016,8.313601802004706,2957.1999999999985,0.0,0.52,2.524,0.12,0.04,0.28,0.5767978167640017,COG0513
OM-RGC.v2.043444553,ORDERED,omrgcv2,1,56,OM-RGC.v2.043444553_1-56,0.468,22.577,23.329,57.643,57.428,0.577,6.392,0.2454074546694755,56,0.375,0.2678571428571428,4.507700397698225,6.948494177221719,6474.499999999998,0.0535714285714285,0.3214285714285714,2.8428571428571425,0.1428571428571428,0.0178571428571428,0.3928571428571429,0.752240233905284,COG0513
OM-RGC.v2.026766561,ORDERED,omrgcv2,114,163,OM-RGC.v2.026766561_114-163,0.473,20.449,21.768,53.34,52.887,0.594,6.05,0.2859370410442352,50,0.44,0.2799999999999999,4.053335643580199,6.031172803859748,5957.099999999998,0.08,0.36,2.664,0.08,0.14,0.32,0.80979370957194,COG0513
OM-RGC.v2.045130627,ORDERED,omrgcv2,1,45,OM-RGC.v2.045130627_1-45,0.484,19.617,20.916,50.853,51.223,0.612,5.995,0.3037842661142349,45,0.4666666666666667,0.3333333333333333,3.9943384687366654,8.004097860388297,5304.999999999998,0.0666666666666666,0.4,2.4577777777777774,0.0888888888888888,0.1333333333333333,0.2888888888888889,0.757681132580807,COG0513
OM-RGC.v2.041165061,ORDERED,omrgcv2,1,69,OM-RGC.v2.041165061_1-69,0.461,25.57,26.255,69.016,64.827,0.58,5.984,0.2913556098937988,69,0.4637681159420289,0.289855072463768,4.508530968431116,11.832772491023425,8201.700000000006,0.0869565217391304,0.3768115942028985,2.5275362318840573,0.144927536231884,0.0289855072463768,0.3188405797101449,0.7132808762515901,COG0513
OM-RGC.v2.034642770,ORDERED,omrgcv2,81,109,OM-RGC.v2.034642770_81-109,0.501,16.114,16.114,41.331,41.331,0.608,6.325,-1.0,29,0.4827586206896552,0.4827586206896552,3.214188542436531,8.945565666453284,3475.799999999998,0.0,0.4827586206896552,2.299999999999999,0.0689655172413793,0.1034482758620689,0.3103448275862068,0.7093519888834005,COG0513
OM-RGC.v2.001090595,ORDERED,omrgcv2,529,625,OM-RGC.v2.001090595_529-625,0.448,29.342,30.37,77.899,74.035,0.586,5.834,0.2169581726193428,97,0.3917525773195876,0.2268041237113402,4.211735231435514,12.570803464362314,10480.400000000016,0.0824742268041237,0.3092783505154639,2.4443298969072167,0.0515463917525773,0.0309278350515463,0.4948453608247422,0.743906186087344,COG0513
OM-RGC.v2.039413923,ORDERED,omrgcv2,1,79,OM-RGC.v2.039413923_1-79,0.451,28.052,28.258,67.51,68.53,0.577,6.118,0.2454763650894165,79,0.3924050632911392,0.2658227848101265,4.768345733711533,12.32454346496028,9165.90000000001,0.0632911392405063,0.3291139240506329,2.821518987341772,0.1265822784810126,0.0632911392405063,0.379746835443038,0.756701326748666,COG0513
OM-RGC.v2.001556568,ORDERED,omrgcv2,438,455,OM-RGC.v2.001556568_438-455,0.476,10.969,10.969,26.803,26.803,0.515,6.189,0.1232732720673084,18,0.6666666666666667,0.2222222222222222,1.6278789772001785,0.3887351139007185,2204.5999999999995,0.2222222222222222,0.4444444444444444,1.788888888888889,0.0,0.0555555555555555,0.2777777777777778,0.5065533086465535,COG0513
OM-RGC.v2.001556568,ORDERED,omrgcv2,536,556,OM-RGC.v2.001556568_536-556,0.518,13.201,13.201,33.098,33.098,0.615,7.112,-1.0,21,0.4761904761904761,0.4761904761904761,3.3366411877416096,5.155932303992934,2500.399999999999,0.0,0.4761904761904761,2.4714285714285715,0.1428571428571428,0.0,0.3333333333333333,0.5317787225612558,COG0513
OM-RGC.v2.043932262,ORDERED,omrgcv2,1,53,OM-RGC.v2.043932262_1-53,0.463,20.593,21.745,51.903,53.607,0.571,6.218,0.214233860373497,53,0.3962264150943396,0.2452830188679245,3.976156137879402,5.551968454754268,6153.799999999998,0.0754716981132075,0.3207547169811321,2.49622641509434,0.0943396226415094,0.0188679245283018,0.4528301886792453,0.7743171644134005,COG0513
OM-RGC.v2.003102556,ORDERED,omrgcv2,365,440,OM-RGC.v2.003102556_365-440,0.446,27.222,27.727,69.838,67.299,0.589,6.145,0.2359958216547966,76,0.4210526315789473,0.263157894736842,4.438900466010327,10.276653771961024,8558.100000000008,0.0789473684210526,0.3421052631578947,2.4907894736842104,0.0657894736842105,0.0657894736842105,0.3947368421052631,0.7856179933192088,COG0513
OM-RGC.v2.003319055,ORDERED,omrgcv2,385,430,OM-RGC.v2.003319055_385-430,0.427,17.277,19.357,46.496,47.725,0.573,6.125,0.220016248524189,46,0.3478260869565217,0.2608695652173913,3.3098515203065846,4.80688294675044,5250.4,0.0434782608695652,0.3043478260869565,1.9065217391304343,0.0217391304347826,0.0217391304347826,0.5217391304347826,0.7223335476702741,COG0513
OM-RGC.v2.003342515,ORDERED,omrgcv2,370,429,OM-RGC.v2.003342515_370-429,0.454,22.174,24.393,60.589,58.029,0.558,6.5,0.3252161890268326,60,0.4,0.2666666666666667,3.70986670437709,5.947537676588317,6873.500000000001,0.0666666666666666,0.3333333333333333,2.39,0.0333333333333333,0.05,0.4333333333333333,0.7454774686081556,COG0513
OM-RGC.v2.001780562,ORDERED-IDR-ORDERED-IDR,omrgcv2,69,104,OM-RGC.v2.001780562_69-104,0.464,16.528,17.422,40.103,42.531,0.59,6.112,0.1431891024112701,36,0.4444444444444444,0.1111111111111111,3.649177068015023,0.0488485289251474,4013.1,0.1666666666666666,0.2777777777777778,2.827777777777777,0.0,0.1944444444444444,0.3055555555555556,0.7548474187288432,COG0513
OM-RGC.v2.001780562,ORDERED-IDR-ORDERED-IDR,omrgcv2,482,531,OM-RGC.v2.001780562_482-531,0.452,20.03,21.197,48.839,53.051,0.57,5.921,0.2387743294239044,50,0.3399999999999999,0.26,3.727425054612776,5.928740381220476,5404.8,0.04,0.3,2.506,0.04,0.06,0.44,0.717056584901045,COG0513
OM-RGC.v2.004521580,ORDERED-IDR,omrgcv2,355,385,OM-RGC.v2.004521580_355-385,0.48,16.537,16.537,42.797,42.797,0.604,6.101,0.3432579487562179,31,0.4193548387096774,0.3548387096774194,3.0217417051470377,5.00867683060572,3760.899999999998,0.032258064516129,0.3870967741935484,2.216129032258064,0.032258064516129,0.0967741935483871,0.3870967741935484,0.7429553350120457,COG0513
OM-RGC.v2.001283955,ORDERED-IDR,omrgcv2,377,593,OM-RGC.v2.001283955_377-593,0.404,44.639,45.241,106.876,106.759,0.546,6.413,0.133197046816349,217,0.3917050691244239,0.1336405529953916,5.342207640949492,15.081445548556768,25178.899999999998,0.1290322580645161,0.2626728110599078,2.4995391705069125,0.0829493087557603,0.0506912442396313,0.4285714285714286,0.8360160338301188,COG0513
OM-RGC.v2.003102508,ORDERED-IDR,omrgcv2,367,440,OM-RGC.v2.003102508_367-440,0.45,26.553,27.072,66.818,65.044,0.589,6.218,0.2545583844184875,74,0.4054054054054054,0.2702702702702703,4.296335907426288,9.60506506094438,8362.900000000007,0.0675675675675675,0.3378378378378378,2.347297297297297,0.0675675675675675,0.054054054054054,0.4459459459459459,0.7607948788889949,COG0513
OM-RGC.v2.022976757,ORDERED-IDR,omrgcv2,62,179,OM-RGC.v2.022976757_62-179,0.439,37.914,36.665,95.758,91.202,0.603,6.611,0.2701856940984726,118,0.4830508474576271,0.3474576271186441,5.0431694828534175,41.62095838785569,14585.100000000031,0.0677966101694915,0.4152542372881356,2.371186440677967,0.1694915254237288,0.0338983050847457,0.2796610169491526,0.71052180842966,COG0513
OM-RGC.v2.005897040,ORDERED-IDR,omrgcv2,266,347,OM-RGC.v2.005897040_266-347,0.455,30.305,29.52,73.139,72.974,0.596,5.741,0.1428908482193946,82,0.3170731707317073,0.2682926829268292,4.998522684439657,13.652074955042233,8506.300000000012,0.024390243902439,0.2926829268292683,2.8878048780487804,0.073170731707317,0.048780487804878,0.4634146341463415,0.7185192832773554,COG0513
OM-RGC.v2.001338347,ORDERED-IDR-ORDERED-IDR,omrgcv2,435,461,OM-RGC.v2.001338347_435-461,0.442,13.861,13.861,32.268,32.268,0.546,6.211,0.5736769735813141,27,0.2962962962962963,0.074074074074074,3.111282844807464,-0.5345279468749479,3089.699999999998,0.1111111111111111,0.1851851851851851,2.555555555555556,0.037037037037037,0.074074074074074,0.5925925925925926,0.6788868417949837,COG0513
OM-RGC.v2.001338347,ORDERED-IDR-ORDERED-IDR,omrgcv2,526,585,OM-RGC.v2.001338347_526-585,0.473,24.302,24.377,66.477,59.384,0.611,5.628,0.3022618293762207,60,0.5166666666666666,0.3166666666666666,3.7616497145430334,10.984250075230673,7205.299999999997,0.1,0.4166666666666666,2.2116666666666664,0.0666666666666666,0.0666666666666666,0.35,0.7346371711793183,COG0513
OM-RGC.v2.004104265,ORDERED-IDR,omrgcv2,376,399,OM-RGC.v2.004104265_376-399,0.472,14.789,14.789,36.961,36.961,0.599,8.162,0.6583653390407562,24,0.625,0.4583333333333334,3.037245626042488,3.865422524095115,3045.0999999999985,0.0833333333333333,0.5416666666666667,1.9541666666666668,0.0833333333333333,0.0416666666666666,0.1666666666666666,0.6561975935268748,COG0513
OM-RGC.v2.004427098,ORDERED-IDR,omrgcv2,367,388,OM-RGC.v2.004427098_367-388,0.515,14.03,14.03,36.934,36.934,0.571,6.167,-1.0,22,0.5,0.5,2.9494520195932084,6.496231370687301,2795.599999999999,0.0,0.5,1.9409090909090911,0.1363636363636363,0.0,0.2727272727272727,0.6162834494990994,COG0513
OM-RGC.v2.002883540,ORDERED-IDR,omrgcv2,392,451,OM-RGC.v2.002883540_392-451,0.471,23.617,23.856,61.92,56.38,0.573,6.064,0.2413234636187553,60,0.4333333333333333,0.2333333333333333,4.352874026726304,4.429957378918741,6930.099999999999,0.1,0.3333333333333333,2.9083333333333337,0.0666666666666666,0.1833333333333333,0.3166666666666666,0.7519416236340345,COG0513
OM-RGC.v2.003994673,ORDERED-IDR,omrgcv2,358,403,OM-RGC.v2.003994673_358-403,0.496,22.251,22.724,56.555,57.351,0.642,6.09,0.3434118181467056,46,0.5,0.4130434782608695,4.009091363666625,12.22716629082958,5501.299999999998,0.0434782608695652,0.4565217391304347,2.480434782608696,0.0869565217391304,0.108695652173913,0.1956521739130434,0.7436547027319911,COG0513
OM-RGC.v2.039246861,IDR,omrgcv2,1,80,OM-RGC.v2.039246861_1-80,0.424,26.935,27.453,66.446,66.947,0.555,6.563,0.2924712002277374,80,0.45,0.175,4.62994900231668,1.7936019625686044,9338.100000000011,0.1375,0.3125,3.0400000000000005,0.05,0.2,0.2625,0.8749531652485851,COG0513
OM-RGC.v2.027041512,IDR,omrgcv2,1,161,OM-RGC.v2.027041512_1-161,0.446,43.999,44.051,108.11,106.892,0.59,5.927,0.2331712692975998,161,0.3416149068322981,0.1801242236024844,5.691970567384862,16.76927328448465,17536.900000000016,0.0807453416149068,0.2608695652173913,3.018633540372671,0.0248447204968944,0.1801242236024844,0.3416149068322981,0.8365673248648561,COG0513
OM-RGC.v2.045131601,IDR,omrgcv2,1,45,OM-RGC.v2.045131601_1-45,0.483,19.65,20.944,50.919,51.272,0.612,5.99,0.3037842661142349,45,0.4666666666666667,0.3333333333333333,4.00722953930923,8.004097860388297,5319.099999999999,0.0666666666666666,0.4,2.464444444444444,0.0888888888888888,0.1333333333333333,0.2888888888888889,0.7473976564403733,COG0513
OM-RGC.v2.022539356,ORDERED-IDR,omrgcv2,114,181,OM-RGC.v2.022539356_114-181,0.459,25.199,25.731,60.816,61.849,0.563,6.453,0.1920070946216583,68,0.4117647058823529,0.2352941176470587,4.27341276764409,7.062918580616765,7841.000000000005,0.088235294117647,0.3235294117647058,2.222058823529412,0.0588235294117647,0.0588235294117647,0.3823529411764705,0.8039260101730301,COG0513
OM-RGC.v2.032117484,ORDERED-IDR,omrgcv2,80,126,OM-RGC.v2.032117484_80-126,0.414,17.472,19.456,45.831,45.244,0.542,6.463,0.2849750816822052,47,0.4468085106382978,0.2340425531914893,3.7481590736286674,2.843957354892141,5906.599999999998,0.1063829787234042,0.3404255319148936,2.1212765957446806,0.1276595744680851,0.0638297872340425,0.3191489361702126,0.7717846620638344,COG0513
OM-RGC.v2.029766863,ORDERED-IDR,omrgcv2,95,142,OM-RGC.v2.029766863_95-142,0.448,19.15,20.951,47.367,49.618,0.563,6.676,0.2980649620294571,48,0.3541666666666667,0.2291666666666666,3.514920153809504,2.5958823207405617,5621.700000000001,0.0625,0.2916666666666667,1.96875,0.0,0.0625,0.5,0.7806426618079396,COG0513
OM-RGC.v2.007053960,ORDERED-IDR,omrgcv2,252,323,OM-RGC.v2.007053960_252-323,0.433,27.081,26.387,64.893,61.93,0.568,6.364,0.2268666550517082,72,0.3055555555555556,0.2777777777777777,3.844184087362924,11.991975602060757,8200.300000000007,0.0138888888888888,0.2916666666666666,1.9250000000000005,0.0,0.0416666666666666,0.5416666666666666,0.7071280240996719,COG0513
OM-RGC.v2.021480604,ORDERED-IDR,omrgcv2,118,186,OM-RGC.v2.021480604_118-186,0.428,21.918,23.682,55.026,57.514,0.548,6.371,0.1168696954846382,69,0.5072463768115942,0.1884057971014492,3.259278143061305,4.170153650789174,8128.900000000007,0.1594202898550724,0.3478260869565217,2.2884057971014493,0.0434782608695652,0.0869565217391304,0.3623188405797101,0.7454450471134553,COG0513
OM-RGC.v2.028313209,ORDERED-IDR,omrgcv2,89,152,OM-RGC.v2.028313209_89-152,0.434,22.563,23.215,58.951,58.59,0.579,5.855,0.191482663154602,64,0.40625,0.21875,3.936767051871762,6.38698071560787,7391.500000000002,0.09375,0.3125,2.3531250000000004,0.046875,0.09375,0.453125,0.8317395641026625,COG0513
OM-RGC.v2.003606669,ORDERED-IDR,omrgcv2,376,418,OM-RGC.v2.003606669_376-418,0.466,18.986,20.655,40.631,44.015,0.516,11.596,0.4674334973096847,43,0.5116279069767442,0.2325581395348837,3.3684440410148286,0.6447197750223659,5184.299999999998,0.1395348837209302,0.3720930232558139,1.627906976744186,0.0232558139534883,0.0465116279069767,0.2558139534883721,0.7465563494540135,COG0513
OM-RGC.v2.000941774,ORDERED-IDR,omrgcv2,530,655,OM-RGC.v2.000941774_530-655,0.401,30.769,32.036,75.244,77.278,0.522,6.604,0.2069443315267563,126,0.4682539682539682,0.1507936507936508,4.151533321548184,6.9952807104529455,14630.900000000034,0.1587301587301587,0.3095238095238095,2.3079365079365086,0.0634920634920634,0.0634920634920634,0.365079365079365,0.8105920314070891,COG0513
OM-RGC.v2.001090628,ORDERED-IDR-ORDERED-IDR,omrgcv2,436,457,OM-RGC.v2.001090628_436-457,0.469,12.081,12.081,29.322,29.322,0.574,6.141,0.0855321139097213,22,0.5,0.1363636363636363,2.408926667680408,0.080018422598144,2658.099999999999,0.1818181818181818,0.3181818181818182,2.177272727272728,0.0,0.1363636363636363,0.3636363636363636,0.6755527880030103,COG0513
OM-RGC.v2.001090628,ORDERED-IDR-ORDERED-IDR,omrgcv2,532,625,OM-RGC.v2.001090628_532-625,0.45,28.752,29.513,74.924,71.102,0.577,5.847,0.2821283787488937,94,0.3723404255319149,0.2234042553191489,4.329616709543349,11.338136761822346,10608.100000000017,0.0744680851063829,0.2978723404255319,2.670212765957446,0.0531914893617021,0.1170212765957446,0.4468085106382978,0.7779640294628763,COG0513
